Country,Country Code,Continent,Region,Year,Emissions Per Capita,Emissions,Hazardous waste
South Africa,710,Africa,Southern Africa,2009,9.389088697,477806.433,200
South Africa,710,Africa,Southern Africa,2008,9.331876182,469089.974,200
South Africa,710,Africa,Southern Africa,2007,8.890424504,440989.753,200
South Africa,710,Africa,Southern Africa,2006,8.63555334,422445.734,200
South Africa,710,Africa,Southern Africa,2005,8.123076318,391818.95,200
South Africa,710,Africa,Southern Africa,2004,8.932644748,424774.279,200
South Africa,710,Africa,Southern Africa,2003,8.124994954,380810.616,200
South Africa,710,Africa,Southern Africa,2002,7.527672896,347686.605,200
South Africa,710,Africa,Southern Africa,2001,7.970065201,362743.307,200
South Africa,710,Africa,Southern Africa,2000,8.219421046,368610.507,200
South Africa,710,Africa,Southern Africa,1999,8.395223945,371034.394,200
South Africa,710,Africa,Southern Africa,1998,8.545305101,372218.835,200
South Africa,710,Africa,Southern Africa,1997,8.654330999,371327.754,200
South Africa,710,Africa,Southern Africa,1996,8.497762501,358639.934,200
South Africa,710,Africa,Southern Africa,1995,8.532118766,353458.463,200
South Africa,710,Africa,Southern Africa,1994,8.322532179,337576.686,200
South Africa,710,Africa,Southern Africa,1993,8.103891741,321104.522,200
South Africa,710,Africa,Southern Africa,1992,7.964432705,307822.648,200
South Africa,710,Africa,Southern Africa,1991,8.824275417,332618.902,200
South Africa,710,Africa,Southern Africa,1990,8.691630041,319795.403,200
Spain,724,Europe,Southern Europe,2011,5.819221248,270675.938,200
Spain,724,Europe,Southern Europe,2010,5.865511825,270881.29,200
Spain,724,Europe,Southern Europe,2009,6.299679407,288237.201,200
Spain,724,Europe,Southern Europe,2008,7.278013374,329281.932,200
Spain,724,Europe,Southern Europe,2007,8.020688398,358236.564,200
Spain,724,Europe,Southern Europe,2006,7.948442879,350037.152,200
Spain,724,Europe,Southern Europe,2005,8.146639409,353462.13,200
Spain,724,Europe,Southern Europe,2004,7.947228492,339428.521,200
Spain,724,Europe,Southern Europe,2003,7.642284543,321097.188,200
Spain,724,Europe,Southern Europe,2002,7.606853774,314518.59,200
Spain,724,Europe,Southern Europe,2001,7.30751645,297830.073,200
Spain,724,Europe,Southern Europe,2000,7.309179758,294434.431,200
Spain,724,Europe,Southern Europe,1999,7.068657157,282355.333,200
Spain,724,Europe,Southern Europe,1998,6.58298069,261541.441,200
Spain,724,Europe,Southern Europe,1997,6.3648788,252073.247,200
Spain,724,Europe,Southern Europe,1996,5.904418392,233305.541,200
Spain,724,Europe,Southern Europe,1995,6.129066836,241611.296,200
Spain,724,Europe,Southern Europe,1994,5.93720216,233404.55,200
Spain,724,Europe,Southern Europe,1993,5.59363951,219253.597,200
Spain,724,Europe,Southern Europe,1992,5.985717564,233921.597,200
Spain,724,Europe,Southern Europe,1991,5.789508152,225634.177,200
Spain,724,Europe,Southern Europe,1990,5.621915773,218597.204,200
Sri Lanka,144,Asia,Southern Asia,2011,0.7279489,15232.718,200
Sri Lanka,144,Asia,Southern Asia,2010,0.644942412,13388.217,200
Sri Lanka,144,Asia,Southern Asia,2009,0.639537255,13175.531,200
Sri Lanka,144,Asia,Southern Asia,2008,0.596871309,12207.443,200
Sri Lanka,144,Asia,Southern Asia,2007,0.608520173,12354.123,200
Sri Lanka,144,Asia,Southern Asia,2006,0.594730543,11976.422,200
Sri Lanka,144,Asia,Southern Asia,2005,0.606532179,12101.1,200
Sri Lanka,144,Asia,Southern Asia,2004,0.623132078,12299.118,200
Sri Lanka,144,Asia,Southern Asia,2003,0.568045565,11078.007,200
Sri Lanka,144,Asia,Southern Asia,2002,0.574014297,11056.005,200
Sri Lanka,144,Asia,Southern Asia,2001,0.548592253,10443.616,200
Sri Lanka,144,Asia,Southern Asia,2000,0.5432477,10238.264,200
Sri Lanka,144,Asia,Southern Asia,1999,0.460948441,8617.45,200
Sri Lanka,144,Asia,Southern Asia,1998,0.421268187,7825.378,200
Sri Lanka,144,Asia,Southern Asia,1997,0.412277574,7616.359,200
Sri Lanka,144,Asia,Southern Asia,1996,0.38451224,7062.642,200
Sri Lanka,144,Asia,Southern Asia,1995,0.323646724,5903.87,200
Sri Lanka,144,Asia,Southern Asia,1994,0.305457039,5526.169,200
Sri Lanka,144,Asia,Southern Asia,1993,0.281349632,5042.125,200
Sri Lanka,144,Asia,Southern Asia,1992,0.292395484,5185.138,200
Sri Lanka,144,Asia,Southern Asia,1991,0.23822192,4176.713,200
Sri Lanka,144,Asia,Southern Asia,1990,0.223313908,3868.685,200
State of Palestine,275,Asia,Western Asia,2011,0.54636905,2247.871,200
State of Palestine,275,Asia,Western Asia,2010,0.507163185,2035.185,200
State of Palestine,275,Asia,Western Asia,2009,0.534024351,2090.19,200
State of Palestine,275,Asia,Western Asia,2008,0.537915538,2053.52,200
State of Palestine,275,Asia,Western Asia,2007,0.624115589,2324.878,200
State of Palestine,275,Asia,Western Asia,2006,0.622784418,2266.206,200
State of Palestine,275,Asia,Western Asia,2005,0.770513189,2742.916,200
State of Palestine,275,Asia,Western Asia,2004,0.534853999,1866.503,200
State of Palestine,275,Asia,Western Asia,2003,0.373490354,1279.783,200
State of Palestine,275,Asia,Western Asia,2002,0.343419229,1155.105,200
State of Palestine,275,Asia,Western Asia,2001,0.409967129,1349.456,200
State of Palestine,275,Asia,Western Asia,2000,0.247169357,792.072,200
State of Palestine,275,Asia,Western Asia,1999,0.20937718,649.059,200
State of Palestine,275,Asia,Western Asia,1998,0.201769934,601.388,200
State of Palestine,275,Asia,Western Asia,1997,0.138862893,396.036,200
Sudan (former),729,Africa,Northern Africa,2011,,16578.507,200
Sudan (former),729,Africa,Northern Africa,2010,,15779.101,200
Sudan (former),729,Africa,Northern Africa,2009,,15427.069,200
Sudan (former),729,Africa,Northern Africa,2008,,13930.933,200
Sudan (former),729,Africa,Northern Africa,2007,,13113.192,200
Sudan (former),729,Africa,Northern Africa,2006,,11503.379,200
Sudan (former),729,Africa,Northern Africa,2005,,10707.64,200
Sudan (former),729,Africa,Northern Africa,2004,,11382.368,200
Sudan (former),729,Africa,Northern Africa,2003,,9072.158,200
Sudan (former),729,Africa,Northern Africa,2002,,8118.738,200
Sudan (former),729,Africa,Northern Africa,2001,,6369.579,200
Sudan (former),729,Africa,Northern Africa,2000,,5533.503,200
Sudan (former),729,Africa,Northern Africa,1999,,5093.463,200
Sudan (former),729,Africa,Northern Africa,1998,,4697.427,200
Sudan (former),729,Africa,Northern Africa,1997,,5419.826,200
Sudan (former),729,Africa,Northern Africa,1996,,4268.388,200
Sudan (former),729,Africa,Northern Africa,1995,,4602.085,200
Sudan (former),729,Africa,Northern Africa,1994,,4444.404,200
Sudan (former),729,Africa,Northern Africa,1993,,2907.931,200
Sudan (former),729,Africa,Northern Africa,1992,,4756.099,200
Sudan (former),729,Africa,Northern Africa,1991,,5386.823,200
Sudan (former),729,Africa,Northern Africa,1990,,5559.172,200
Suriname,740,Americas,South America,2011,3.606356451,1910.507,200
Suriname,740,Americas,South America,2010,4.561397059,2394.551,200
Suriname,740,Americas,South America,2009,4.758464972,2475.225,200
Suriname,740,Americas,South America,2008,4.760101441,2453.223,200
Suriname,740,Americas,South America,2007,4.806160652,2453.223,200
Suriname,740,Americas,South America,2006,4.848820039,2449.556,200
Suriname,740,Americas,South America,2005,4.778993159,2387.217,200
Suriname,740,Americas,South America,2004,4.659985731,2299.209,200
Suriname,740,Americas,South America,2003,4.617012449,2247.871,200
Suriname,740,Americas,South America,2002,4.705012924,2258.872,200
Suriname,740,Americas,South America,2001,4.803470016,2273.54,200
Suriname,740,Americas,South America,2000,4.557544121,2126.86,200
Suriname,740,Americas,South America,1999,4.677224775,2152.529,200
Suriname,740,Americas,South America,1998,4.766324462,2163.53,200
Suriname,740,Americas,South America,1997,4.782641127,2141.528,200
Suriname,740,Americas,South America,1996,4.823099422,2130.527,200
Suriname,740,Americas,South America,1995,5.006849849,2181.865,200
Suriname,740,Americas,South America,1994,5.031839579,2163.53,200
Suriname,740,Americas,South America,1993,5.081460952,2156.196,200
Suriname,740,Americas,South America,1992,5.044642942,2112.192,200
Suriname,740,Americas,South America,1991,5.089058912,2101.191,200
Suriname,740,Americas,South America,1990,4.453437374,1811.498,200
Swaziland,748,Africa,Southern Africa,2011,0.865201677,1048.762,200
Swaziland,748,Africa,Southern Africa,2010,0.869767204,1037.761,200
Swaziland,748,Africa,Southern Africa,2009,0.890444398,1045.095,200
Swaziland,748,Africa,Southern Africa,2008,0.950173711,1096.433,200
Swaziland,748,Africa,Southern Africa,2007,0.936961718,1063.43,200
Swaziland,748,Africa,Southern Africa,2006,0.908344534,1015.759,200
Swaziland,748,Africa,Southern Africa,2005,0.922856455,1019.426,200
Swaziland,748,Africa,Southern Africa,2004,0.941237241,1030.427,200
Swaziland,748,Africa,Southern Africa,2003,0.957257321,1041.428,200
Swaziland,748,Africa,Southern Africa,2002,1.040275998,1125.769,200
Swaziland,748,Africa,Southern Africa,2001,1.064519461,1144.104,200
Swaziland,748,Africa,Southern Africa,2000,1.116942038,1188.108,200
Swaziland,748,Africa,Southern Africa,1999,1.182507101,1239.446,200
Swaziland,748,Africa,Southern Africa,1998,1.179920365,1213.777,200
Swaziland,748,Africa,Southern Africa,1997,1.194699829,1202.776,200
Swaziland,748,Africa,Southern Africa,1996,0.346398092,341.031,200
Swaziland,748,Africa,Southern Africa,1995,0.471968845,454.708,200
Swaziland,748,Africa,Southern Africa,1994,0.512637375,484.044,200
Swaziland,748,Africa,Southern Africa,1993,0.142527078,132.012,200
Swaziland,748,Africa,Southern Africa,1992,0.290792304,264.024,200
Swaziland,748,Africa,Southern Africa,1991,0.367837403,326.363,200
Swaziland,748,Africa,Southern Africa,1990,0.49305459,425.372,200
Sweden,752,Europe,Northern Europe,2011,5.518566319,52144.74,200
Sweden,752,Europe,Northern Europe,2010,5.603508288,52573.779,200
Sweden,752,Europe,Northern Europe,2009,4.69841643,43743.643,200
Sweden,752,Europe,Northern Europe,2008,5.317502045,49104.797,200
Sweden,752,Europe,Northern Europe,2007,5.247176404,48059.702,200
Sweden,752,Europe,Northern Europe,2006,5.453494772,49570.506,200
Sweden,752,Europe,Northern Europe,2005,5.709939787,51561.687,200
Sweden,752,Europe,Northern Europe,2004,6.07050931,54520.956,200
Sweden,752,Europe,Northern Europe,2003,6.126461654,54781.313,200
Sweden,752,Europe,Northern Europe,2002,6.444194221,57425.22,200
Sweden,752,Europe,Northern Europe,2001,5.751885707,51125.314,200
Sweden,752,Europe,Northern Europe,2000,5.562320368,49350.486,200
Sweden,752,Europe,Northern Europe,1999,5.765942487,51106.979,200
Sweden,752,Europe,Northern Europe,1998,5.978549755,52977.149,200
Sweden,752,Europe,Northern Europe,1997,5.886418675,52148.407,200
Sweden,752,Europe,Northern Europe,1996,6.318012819,55910.749,200
Sweden,752,Europe,Northern Europe,1995,6.248679804,55155.347,200
Sweden,752,Europe,Northern Europe,1994,6.246090433,54894.99,200
Sweden,752,Europe,Northern Europe,1993,5.923437825,51756.038,200
Sweden,752,Europe,Northern Europe,1992,5.880105723,51026.305,200
Sweden,752,Europe,Northern Europe,1991,5.979783869,51525.017,200
Sweden,752,Europe,Northern Europe,1990,6.069175441,51946.722,200
Switzerland,756,Europe,Western Europe,2011,4.623592581,36596.66,200
Switzerland,756,Europe,Western Europe,2010,4.948941669,38752.856,200
Switzerland,756,Europe,Western Europe,2009,5.373028741,41602.115,200
Switzerland,756,Europe,Western Europe,2008,5.277888119,40392.005,200
Switzerland,756,Europe,Western Europe,2007,5.025896029,38019.456,200
Switzerland,756,Europe,Western Europe,2006,5.596926666,41877.14,200
Switzerland,756,Europe,Western Europe,2005,5.584687569,41374.761,200
Switzerland,756,Europe,Western Europe,2004,5.499553617,40392.005,200
Switzerland,756,Europe,Western Europe,2003,5.515784367,40204.988,200
Switzerland,756,Europe,Western Europe,2002,5.622910467,40718.368,200
Switzerland,756,Europe,Western Europe,2001,5.966375046,42962.572,200
Switzerland,756,Europe,Western Europe,2000,5.449646442,39049.883,200
Switzerland,756,Europe,Western Europe,1999,5.702830241,40700.033,200
Switzerland,756,Europe,Western Europe,1998,5.86276259,41704.791,200
Switzerland,756,Europe,Western Europe,1997,5.848435356,41466.436,200
Switzerland,756,Europe,Western Europe,1996,5.64986296,39885.959,200
Switzerland,756,Europe,Western Europe,1995,5.590090383,39225.899,200
Switzerland,756,Europe,Western Europe,1994,5.93739285,41323.423,200
Switzerland,756,Europe,Western Europe,1993,5.914310117,40751.371,200
Switzerland,756,Europe,Western Europe,1992,6.280117684,42793.89,200
Switzerland,756,Europe,Western Europe,1991,6.336188973,42705.882,200
Switzerland,756,Europe,Western Europe,1990,6.384634518,42610.54,200
Syrian Arab Republic,760,Asia,Western Asia,2011,2.644925192,57670.909,200
Syrian Arab Republic,760,Asia,Western Asia,2010,2.85966997,61576.264,200
Syrian Arab Republic,760,Asia,Western Asia,2009,2.945763711,61953.965,200
Syrian Arab Republic,760,Asia,Western Asia,2008,3.319683825,67542.473,200
Syrian Arab Republic,760,Asia,Western Asia,2007,3.397905076,66468.042,200
Syrian Arab Republic,760,Asia,Western Asia,2006,2.849762461,53589.538,200
Syrian Arab Republic,760,Asia,Western Asia,2005,2.787081694,50633.936,200
Syrian Arab Republic,760,Asia,Western Asia,2004,2.891525871,51110.646,200
Syrian Arab Republic,760,Asia,Western Asia,2003,3.138211019,54286.268,200
Syrian Arab Republic,760,Asia,Western Asia,2002,2.298850416,39068.218,200
Syrian Arab Republic,760,Asia,Western Asia,2001,2.921131354,48785.768,200
Syrian Arab Republic,760,Asia,Western Asia,2000,3.118175946,51048.307,200
Syrian Arab Republic,760,Asia,Western Asia,1999,3.274582014,52379.428,200
Syrian Arab Republic,760,Asia,Western Asia,1998,3.225005598,50281.904,200
Syrian Arab Republic,760,Asia,Western Asia,1997,2.700838045,40967.724,200
Syrian Arab Republic,760,Asia,Western Asia,1996,3.00073042,44249.689,200
Syrian Arab Republic,760,Asia,Western Asia,1995,3.068484416,43996.666,200
Syrian Arab Republic,760,Asia,Western Asia,1994,3.480136022,48532.745,200
Syrian Arab Republic,760,Asia,Western Asia,1993,3.474023394,47117.283,200
Syrian Arab Republic,760,Asia,Western Asia,1992,3.369490505,44436.706,200
Syrian Arab Republic,760,Asia,Western Asia,1991,3.369681335,43193.593,200
Syrian Arab Republic,760,Asia,Western Asia,1990,3.007746352,37451.071,200
Tajikistan,762,Asia,Central Asia,2011,0.356149254,2783.253,200
Tajikistan,762,Asia,Central Asia,2010,0.371636272,2834.591,200
Tajikistan,762,Asia,Central Asia,2009,0.381107437,2838.258,200
Tajikistan,762,Asia,Central Asia,2008,0.408270394,2970.27,200
Tajikistan,762,Asia,Central Asia,2007,0.462563273,3289.299,200
Tajikistan,762,Asia,Central Asia,2006,0.382280047,2658.575,200
Tajikistan,762,Asia,Central Asia,2005,0.358851867,2442.222,200
Tajikistan,762,Asia,Central Asia,2004,0.384642904,2563.233,200
Tajikistan,762,Asia,Central Asia,2003,0.317863137,2075.522,200
Tajikistan,762,Asia,Central Asia,2002,0.293743963,1881.171,200
Tajikistan,762,Asia,Central Asia,2001,0.364406281,2291.875,200
Tajikistan,762,Asia,Central Asia,2000,0.36159312,2236.87,200
Tajikistan,762,Asia,Central Asia,1999,0.413350144,2519.229,200
Tajikistan,762,Asia,Central Asia,1998,0.415309301,2497.227,200
Tajikistan,762,Asia,Central Asia,1997,0.362550923,2152.529,200
Tajikistan,762,Asia,Central Asia,1996,0.482273908,2827.257,200
Tajikistan,762,Asia,Central Asia,1995,0.423481371,2449.556,200
Tajikistan,762,Asia,Central Asia,1994,0.412830894,2354.214,200
Tajikistan,762,Asia,Central Asia,1993,0.920537096,5170.47,200
Tajikistan,762,Asia,Central Asia,1992,1.307270034,7220.323,200
Thailand,764,Asia,South-Eastern Asia,2011,4.556738121,303370.91,200
Thailand,764,Asia,South-Eastern Asia,2010,4.489930261,298141.768,200
Thailand,764,Asia,South-Eastern Asia,2009,4.21567038,279403.398,200
Thailand,764,Asia,South-Eastern Asia,2008,4.000186945,264753.733,200
Thailand,764,Asia,South-Eastern Asia,2007,4.011411744,265061.761,200
Thailand,764,Asia,South-Eastern Asia,2006,4.009802644,264181.681,200
Thailand,764,Asia,South-Eastern Asia,2005,3.907432741,256169.286,200
Thailand,764,Asia,South-Eastern Asia,2004,3.877011603,252344.605,200
Thailand,764,Asia,South-Eastern Asia,2003,3.600621666,232198.107,200
Thailand,764,Asia,South-Eastern Asia,2002,3.385307334,215975.299,200
Thailand,764,Asia,South-Eastern Asia,2001,3.204936651,202132.374,200
Thailand,764,Asia,South-Eastern Asia,2000,3.02125836,188355.455,200
Thailand,764,Asia,South-Eastern Asia,1999,2.966595699,182810.951,200
Thailand,764,Asia,South-Eastern Asia,1998,2.808817826,171065.55,200
Thailand,764,Asia,South-Eastern Asia,1997,3.207219679,193096.886,200
Thailand,764,Asia,South-Eastern Asia,1996,3.139001966,186965.662,200
Thailand,764,Asia,South-Eastern Asia,1995,2.841206051,167585.567,200
Thailand,764,Asia,South-Eastern Asia,1994,2.487041244,145469.89,200
Thailand,764,Asia,South-Eastern Asia,1993,2.251364862,130735.884,200
Thailand,764,Asia,South-Eastern Asia,1992,1.997672638,115187.804,200
Thailand,764,Asia,South-Eastern Asia,1991,1.840286964,105235.566,200
Thailand,764,Asia,South-Eastern Asia,1990,1.693686126,95833.378,200
The former Yugoslav Republic of Macedonia,807,Europe,Southern Europe,2011,4.437580862,9336.182,200
The former Yugoslav Republic of Macedonia,807,Europe,Southern Europe,2010,4.092244565,8602.782,200
The former Yugoslav Republic of Macedonia,807,Europe,Southern Europe,2009,4.140863523,8698.124,200
The former Yugoslav Republic of Macedonia,807,Europe,Southern Europe,2008,4.479858431,9402.188,200
The former Yugoslav Republic of Macedonia,807,Europe,Southern Europe,2007,4.528175349,9493.863,200
The former Yugoslav Republic of Macedonia,807,Europe,Southern Europe,2006,5.22430785,10938.661,200
The former Yugoslav Republic of Macedonia,807,Europe,Southern Europe,2005,5.3968682,11279.692,200
The former Yugoslav Republic of Macedonia,807,Europe,Southern Europe,2004,5.365840608,11191.684,200
The former Yugoslav Republic of Macedonia,807,Europe,Southern Europe,2003,5.434769947,11309.028,200
The former Yugoslav Republic of Macedonia,807,Europe,Southern Europe,2002,5.271296701,10934.994,200
The former Yugoslav Republic of Macedonia,807,Europe,Southern Europe,2001,5.810099085,11998.424,200
The former Yugoslav Republic of Macedonia,807,Europe,Southern Europe,2000,5.878982267,12064.43,200
The former Yugoslav Republic of Macedonia,807,Europe,Southern Europe,1999,5.762336648,11723.399,200
The former Yugoslav Republic of Macedonia,807,Europe,Southern Europe,1998,6.271608158,12625.481,200
The former Yugoslav Republic of Macedonia,807,Europe,Southern Europe,1997,5.339342979,10634.3,200
The former Yugoslav Republic of Macedonia,807,Europe,Southern Europe,1996,5.944558722,11741.734,200
The former Yugoslav Republic of Macedonia,807,Europe,Southern Europe,1995,5.510717011,10839.652,200
The former Yugoslav Republic of Macedonia,807,Europe,Southern Europe,1994,5.317459269,10469.285,200
The former Yugoslav Republic of Macedonia,807,Europe,Southern Europe,1993,5.225338669,10340.94,200
